Title,Description,Link
From Indonesia to India,Researchers follow the wanderings of fresh water in the tropics.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/from-indonesia-to-india
Earthquakes and Volcanoes Data Pathfinder,"Geological forces below the surface of the Earth have created some of our most inspiring landscapes, but these same forces often also threaten our way of life and devastate communities. This Data Pathfinder links to datasets and tools for use in understanding the disaster response and impact assessment of earthquake deformation and volcanic eruptions.",https://www.earthdata.nasa.gov//learn/pathfinders/disasters/earthquakes-and-volcanoes-data-pathfinder
Visible Infrared Imaging Radiometer Suite (VIIRS),,https://www.earthdata.nasa.gov//learn/find-data/near-real-time/viirs
AeroStat: An Online Platform for the Statistical Intercomparison of Aerosols,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/aerostat
Service Mashups for Mining and Analysis with World Wind,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/service-mashups
American Customer Satisfaction Index (ACSI) Reports,,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/acsi-reports
"International Teams Accept NASA’s Earth Observing System Data and Information System Challenge to Help Find Volcanoes, Icebergs, and Cats from Space","Teams from around the world helped GIBS find volcanoes, icebergs, and cats from space in NASA's 2015 International Space Apps Challenge.",https://www.earthdata.nasa.gov//news/international-teams-accept-nasas-earth-observing-system-data-and-information-system-challenge
NASA's Earthdata Forum Releases New Favorite Tag Feature,A new favorite tag feature in the Earthdata Forum allows users to select tags pertaining to their areas of interest and then receive notifications when new posts including their favorited tags appear on the Earthdata Forum.,https://www.earthdata.nasa.gov//news/earthdata-forum-releases-favorite-tag
EOSDIS New Datasets: March 2022,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-march-2022
A Rising Problem,Tackling Denver's ozone requires looking high and low.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/a-rising-problem
About OMI SIPS,,https://www.earthdata.nasa.gov//learn/find-data/near-real-time/lance/about-omi-sips
"A Multidecadal Satellite Record of Water Vapor, Temperature and Clouds",,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/multidecadal-satellite-record
Discovery and Delivery of Space Geodetic Data Products from Distributed Archives,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/space-geodetic-data
SAM: Smart Assistant for Earth Science Data Mining,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/sam
Fundamental Data Records for Precipitation,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/fundamental-data-records-for-precipitation
Webinar: NASA's Earthdata Forum: Connect to a Growing Body of Expertise,"Join us for an introduction to the Earthdata Forum, a hub for submitting your questions about NASA Earth science data, services, and tools and for finding answers on how to discover and use the data distributed by the DAACs represented on the Earthdata Forum.",https://www.earthdata.nasa.gov//learn/webinars-and-tutorials/webinar-nasas-earthdata-forum-connect-growing-body-expertise
New Angles,Scientists teach an old satellite new tricks.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/new-angles
Connecting the Drops,Scientists take a census of water.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/connecting-the-drops
Fiery Temperament,Publication from NASA ESDIS describing research uses of data from EOSDIS - land systems can change from something desirable to something undesirable.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/fiery-temperament
User Profile: Dr. Rachel Albrecht,"Who uses NASA Earth science data? Dr. Rachel Albrecht, to pinpoint global lightning hotspots.",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-dr-rachel-albrecht
Drought on the Range,Ranchers want to know what to do about dry spells.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/drought-on-the-range
Ice & Sky,Canadian RADARSAT data is used to indicate the presence of open water in polar ice.,https://www.earthdata.nasa.gov//learn/articles/ice-sky
Clouds in a Clear Sky,Visualization of thin cirrus clouds provides possibilities for understanding water vapor dynamics,https://www.earthdata.nasa.gov//learn/articles/clouds-clear-sky
Transcending Boundaries,Tracking net primary productivity (NPP) helps us know the condition of the Earth's land surface and have better appreciation for ecosystem processes.,https://www.earthdata.nasa.gov//learn/articles/transcending-boundaries
Oceanography Findings Make Waves,High quality sea level data from TOPEX/Poseidon helps scientist to observe Rossby waves.,https://www.earthdata.nasa.gov//learn/articles/oceanography-findings-make-waves
SEDAC Hazards Mapper Provides a Rapid Assessment of Risk,Determining risk from a wide range of natural hazards is only a mouse click away thanks to SEDAC's Hazards Mapper application.,https://www.earthdata.nasa.gov//learn/articles/sedac-hazard-mapper
User Profile: Dr. Charles Ichoku,"Who uses NASA Earth science data? Dr. Charles Ichoku, to study the global and regional impacts of fires in Northern Sub-Saharan Africa.",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-dr-charles-ichoku
GCMD Joins NASA's EOSDIS Earthdata Forum,"NASA's Global Change Master Directory has joined the Earthdata Forum, NASA's interactive platform that gives data users the chance to communicate with and learn from experts.",https://www.earthdata.nasa.gov//news/gcmd-joins-nasa-s-eosdis-earthdata-forum
Learn How to Use Giovanni for Multidisciplinary Research,NASA’s GES DISC is hosting a Short Course at the AMS Annual Meeting to provide a foundation for using GES DISC's Giovanni data visualization application.,https://www.earthdata.nasa.gov//learn/articles/ges-disc-giovanni-short-course
Citizen Science Funding Opportunity,NASA’s 2020 Research Opportunities in Space and Earth Science (ROSES) solicitation includes an opportunity for citizen science projects.,https://www.earthdata.nasa.gov//learn/articles/citizen-science-funding-opportunity
EOSDIS New Datasets: September 2017,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-september-2017
"A Multi-Sensor Water Vapor, Temperature and Cloud Climate Data Record",,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/multi-sensor-water-temperature
Production and Distribution of MERIS Data Products in Support of the Ocean Color Climate Data Record,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/meris-data
Near Real-Time MODIS Global Flood Product Now Available from NASA’s LANCE,New Near Real-Time (NRT) Global Flood Mapping product from LANCE will continue production of data critical for detecting floods around the globe.,https://www.earthdata.nasa.gov//learn/articles/lance-nrt-global-flood
EOSDIS Acronym and Symbol List,Acronym and symbol list for NASA's Earth Observing System Data and Information System.,https://www.earthdata.nasa.gov//learn/acronym-list
Clouds in the Balance,The strongest El Niño event on record triggered a radical change in cloud structure.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/clouds-in-the-balance
EOSDIS New Datasets: August 2017,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-august-2017
"3-D View of the Colby Fire, California","The Multi-angle Imaging SpectroRadiometer (MISR) instrument aboard the Terra satellite passed over the Colby Fire at 10:45 a.m. on Jan. 16, 2014, about five hours after the fire was first reported. The instrument was able to acquire images of the fire at different angles, allowing scientists to create a 3-D view of the Colby fire and images of the height of the smoke/particulate dispersal.",https://www.earthdata.nasa.gov//learn/articles/3-d-view-of-the-colby-fire-california-16-january-2014
"Improvement of the NVAP Global Water Vapor Data Set for Climate, Hydrological and Weather Studies",,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/improvement-of-the-nvap
A Long-Term Precipitation Dataset with Uncertainty Information,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/a-long-term-precipitation-dataset-with-uncertainty-information
EOSDIS New Datasets: May 2022,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-may-2022
Multi-Decadal Sulfur Dioxide Climatology from Satellite Instruments,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/multi-decadal-sulfur-dioxide
Explore Our Magnificent Earth with NASA Worldview,,https://www.earthdata.nasa.gov//worldview/earth-day-satellite-views
Related URLs,Related URLs for NASA Earthdata / EOSDIS,https://www.earthdata.nasa.gov//learn/related-urls
Distributed Information Services: Climate/Ocean Products and Visualizations for Earth Research (DISCOVER)—Continuation of Project,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/discover-continuation-of-project
Active Sensors,Information about active sensors used for NASA EOSDIS remote sensing of Earth science data.,https://www.earthdata.nasa.gov//learn/backgrounders/active-sensors
Multi-angle Imaging Spectroradiometer (MISR),The Multi-angle Imaging Spectroradiometer (MISR) instrument views Earth with cameras pointed at nine different viewing angles.,https://www.earthdata.nasa.gov//learn/find-data/near-real-time/misr
NASA ESD Support System and Services for Northern Eurasia Earth Science Partnership Initiative,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/nasa-esd-for-northern-eurasia
NASA Earth Science Data Products for AGRA Farmer Management and Agro-Input Cell Phone Systems,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/agra-farmer-management
EOSDIS Annual Metrics Reports,,https://www.earthdata.nasa.gov//eosdis/system-performance-and-metrics/eosdis-annual-metrics-reports
EOSDIS New Datasets: July 2019,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-july-2019
Pangeo ML: Open Source Tools and Pipelines for Scalable Machine Learning Using NASA Earth Observation Data,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/pangeo-ml
"GeoWeaver: Building An Open-Source Platform for Enabling Ad Hoc Management, Open Sharing, and Robust Reuse of NASA Earth Data-Driven Hybrid AI Workflows",,https://www.earthdata.nasa.gov//esds/competitive-programs/access/geoweaver
Advanced Microwave Scanning Radiometer 2 (AMSR2),"The Advanced Microwave Scanning Radiometer 2 (AMSR2) instrument provides data on global precipitation, ocean wind speed, water vapor, sea ice concentration, brightness temperature, and soil moisture.",https://www.earthdata.nasa.gov//learn/find-data/near-real-time/amsr2
Moderate Resolution Imaging Spectroradiometer (MODIS),,https://www.earthdata.nasa.gov//learn/find-data/near-real-time/modis
Web Services-enabled Tool for Distributed Custom Level 2 and 3 Data,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/web-services-enabled-tool
GNSS Radio Occultation Data in the AWS Cloud,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/gnss-radio-occultation
A Terrestrial Surface Climate Data Record for Global Change Studies,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/global-change-studies
About LANCE,,https://www.earthdata.nasa.gov//learn/find-data/near-real-time/about-lance
New Tools for Diplomacy,Remote sensing plays a central role in the management of foreign policy.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/new-tools-for-diplomacy
Pollution Trials for the Beijing Olympics,Satellites reveal that traffic restrictions successfully reduced atmospheric nitric oxide by 40 percent.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/pollution-trials-for-the-beijing-olympics
An Earth System Data Record for Land Surface Freeze-Thaw State: Quantifying Terrestrial Water Mobility Constraints to Global Ecosystem Processes,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/esdr-for-land-surface-freeze-thaw-state
OB.DAAC Joins NASA's EOSDIS Earthdata Forum,"NASA's Ocean Biology Distributed Active Archive Center has joined the Earthdata Forum, NASA's interactive platform that gives data users the chance to communicate with and learn from experts.",https://www.earthdata.nasa.gov//news/obdaac-joins-earthdata
Special GES DISC Earthdata Forum Event on October 2,Staff from NASA's GES DISC and subject matter experts will be available live on the Earthdata Forum to answer questions about using GES DISC tools and data.,https://www.earthdata.nasa.gov//news/ges-disc-forum-event
NASA Extends Contract with Spire Global for Satellite Data,Spire Earth observing data will be openly available to U.S. government-funded researchers and federal agencies through NASA’s Commercial Smallsat Data Acquisition (CSDA) program.,https://www.earthdata.nasa.gov//learn/articles/spire-contract-extension
User Profile: Eric Bruning,"Who Uses NASA Earth Science Data? Eric Bruning, to study the relationships of storm electrification and lightning to the thermodynamics, microphysics, kinematics, and dynamics of thunderstorms.",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-eric-bruning
About Ozone SIPS,,https://www.earthdata.nasa.gov//learn/find-data/near-real-time/lance/about-ozone-sips
STA3CD: Subsetting Tools for Advanced Analysis of Airborne Chemistry Data,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/sta3cd
Consistent Long-Term Aerosol Data Records Over Land and Ocean from SeaWiFS,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/long-term-data-records-seawifs
2021 Summer Interns Deliver on Important Projects Despite Continued Pandemic Restrictions,"ESDIS Project, CSDA Program, and EOSDIS DAAC interns advance critical NASA initiatives and gain valuable workplace experience while working remotely.",https://www.earthdata.nasa.gov//learn/articles/2021-summer-interns
User Profile: Dr. Xiaofeng Li,"Who uses NASA Earth science data? Dr. Xiaofeng Li, to study atmospheric and oceanic processes.",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-dr-xiaofeng-li
Sea Level Change Data Pathfinder - Find Data,Global sea level has risen by about 8 inches since reliable record keeping began in 1880. It is projected to rise another 1 to 8 feet by 2100.,https://www.earthdata.nasa.gov//learn/pathfinders/sea-level-change/find-data
2021 NASA ESDS Program Highlights,,https://www.earthdata.nasa.gov//esds/esds-highlights/2021-esds-highlights
Eight Citizen Science Projects Receive NASA Funding,NASA’s Citizen Science for Earth Systems Program (CSESP) announces eight citizen science projects funded through the 2020 NASA Research Opportunities in Space and Earth Sciences (ROSES) solicitation.,https://www.earthdata.nasa.gov//learn/articles/csesp-roses-awards
Solving the Data Puzzle of Sea Level Rise,The new Sea Level Change Data Pathfinder highlights the diversity of datasets used to piece together the status and drivers of sea level rise.,https://www.earthdata.nasa.gov//learn/articles/solving-data-puzzle-of-sea-level-rise
EOSDIS New Datasets: March 2020,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-march-2020
EOSDIS New Datasets: March 2017,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-march-2017
"Polynyas, CO2, and Diatoms in the Southern Ocean",Not all phytoplankton are created equal.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/polynyas-co2-and-diatoms-in-the-southern-ocean
The Flood Hunters,"Researchers develop a long-term archive of satellite data that will help hydrologists monitor floods, allow aid agencies to pinpoint flood-prone regions, and provide information for modeling some of the Earth's complex hydrologic cycles.",https://www.earthdata.nasa.gov//learn/sensing-our-planet/the-flood-hunters
Global Change Master Directory (GCMD) Keywords,GCMD Keywords are a hierarchical set of controlled Earth science vocabularies that ensure Earth science data and services are described in a consistent manner.,https://www.earthdata.nasa.gov//learn/find-data/idn/gcmd-keywords
Fathoming Antarctica,Lakes hidden under the Antarctic ice sheet may play a role in its stability.,https://www.earthdata.nasa.gov//learn/articles/fathoming-antarctica
What is Remote Sensing?,"Tutorial on remotely-sensed data, from sensor characteristics, to different types of resolution, to data processing and analysis.",https://www.earthdata.nasa.gov//learn/backgrounders/remote-sensing
Continuity and Enhancement of the Global Earth System Data Record for Landscape Freeze/Thaw State Dynamics,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/continuity-and-enhancement-of-the-global-esdr
A Data Record of the Cloudy Boundary Layer,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/a-data-record-of-the-cloudy-boundary-layer
Next-Generation Global Precipitation Climatology Project (GPCP) Data Products,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/next-generation-global-precipitation-climatology-project-gpcp-data-products
M2O2: Multi Mission Observation Operator,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/m2o2
Tracking Production Legacy of Multi-Sensor Merged Climate Data Records,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/multi-sensor-merged-climate
CCMODS: Collaborative Climate Model and Observational Data Services,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/ccmods
A Unified and Coherent Land Surface Temperature and Emissivity (LST&E) Earth System Data Record (ESDR) for Earth Science,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/lst-e-esdr
Development of Gridded Innovations and Observations Supplement to MERRA-2 and Future GEOS-5 Data Products,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/merra-2-and-geos-5
ITS LIVE: Inter-Mission Time Series of Land Ice Velocity and Elevation,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/its-live
Citizen-Enabled Aerosol Measurements for Satellites (CEAMS): A Network for High-Resolution Measurements of PM2.5 and Aerosol Optical Depth,,https://www.earthdata.nasa.gov//esds/competitive-programs/csesp/ceams
Creating a Unified Airborne Database for Assessment and Validation of Global Models of Atmospheric Composition,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/unified-airborne-database
ESESES: Enhanced Solid Earth Science ESDR System,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/eseses
MINDS: Multi-Decadal Nitrogen Dioxide and Derived Products from Satellites,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/minds
In the Eyewall of the Storm,Publication from NASA ESDIS describing research uses of data from EOSDIS - researchers with CAMEX perform a comprehensive study of Hurricane Bonnie.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/in-the-eyewall-of-the-storm
Web Services for On-Demand Multi-Sensor Gridded Atmospheric Radiance Fields,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/web-services-for-on-demand-multi-sensor
Bridging the Digital Divide between Discrete and Continuous Space-Time Array Data to Enhance the Accessibility to and Usability of NASA Earth Sciences Data for the Hydrological Community,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/bridging-the-digital-divide
Harnessing Remote Sensing Data for Biological and Ecological Research,Remote sensing data can help answer many pressing biological and ecological questions. Over the next few months the Earthdata website will showcase resources to help researchers use these data in their work.,https://www.earthdata.nasa.gov//learn/articles/remote-sensing-for-ecological-research
High Latitude Improvement of Long-Term GPCP Precipitation Products Using Recent NASA Missions,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/long-term-gpcp-precipitation
NRT Value-Added MODIS Aerosol Optical Depth Product Available,The Naval Research Laboratory and the University of North Dakota developed a level 3 gridded product specifically designed for quantitative applications including data assimilation and model validation. It is available through LANCE-MODIS.,https://www.earthdata.nasa.gov//news/nrt-value-added-modis-aerosol-optical-depth-product-available
Looking for Mud,Scientists stumble on a weird way to measure the moisture in soil.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/looking-for-mud
User Profile: Dr. Karen Seto,"Who uses NASA Earth science data? Dr. Karen Seto, to study the environmental effects of urbanization.",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-dr-karen-seto
Global Cropland Area Database (GCAD30) Through Landsat and MODIS Data Fusion for the Years 2010 and 1990 and Its Dynamics over Four Decades Using AVHRR and MODIS,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/gcad30-through-landsat-and-modis
Utilizing 3-Dimensional Data Views to Access Data,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/utilizing-3-dimensional-data-views
Curated Data Albums for Earth Science Case Studies,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/curated-data-albums
EOSDIS Tool Information,,https://www.earthdata.nasa.gov//eosdis/science-system-description/eosdis-components/cmr-client-and-developer-information
Snowlines over Kathmandu,Weak Indian summer monsoons often follow winters of heavy Eurasian snowfall.,https://www.earthdata.nasa.gov//learn/articles/snowlines-over-kathmandu
"Creating an Extended and Consistent ESDR of the Ocean Surface Winds, Stress, and Their Dynamically-Significant Derivatives for the Period 1999-2022",,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/esdr-ocean-surface-winds-1999-2022
Science Computing Facilities (SCFs),,https://www.earthdata.nasa.gov//eosdis/scfs
A Comprehensive Data Record of Marine Low-level and Deep Convective Cloud Systems Using an Object-Oriented Approach,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/deep-convective-cloud-systems
AQUA: Automated Data Query and Access for Large Earth Science Datasets,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/aqua
Solid Earth Science ESDR System—2012,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/solid-earth-science-esdr-system-2012
Well Grounded,Characterizing MODIS performance involves an innovative and international collaboration of scientists.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/well-grounded
EOSDIS New Datasets: November 2022,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-november-2022
From the Dust Bowl to the Sahel,Severe drought combined with poor soil conservation practices can have devasting effects within the Sahel region of North Africa.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/from-the-dust-bowl-to-the-sahel
Wildfires Data Pathfinder,"Naturally occurring wildfires can be nearly as impossible to prevent, and as difficult to control, as hurricanes, tornadoes, and floods. Along with their destructive power, they also are a vital component of forest growth, ecological succession, and soil nutrient enhancement. NASA provides datasets and tools for assessing and managing wildfires before, during, and after an event.",https://www.earthdata.nasa.gov//learn/pathfinders/wildfires-data-pathfinder
EOSDIS New Datasets: June 2017,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-june-2017
When a Day is Not a Day,"As the Earth turns, unlikely events can be a drag.",https://www.earthdata.nasa.gov//learn/sensing-our-planet/when-a-day-is-not-a-day
Climate Clues in the Ice,"Arctic sea ice cover is an essential ingredient of the Earth's climate system; ocean currents can influence climate by redistributing heat, especially in coastal regions.",https://www.earthdata.nasa.gov//learn/sensing-our-planet/climate-clues-in-the-ice
Data Recipes,,https://www.earthdata.nasa.gov//learn/gis/data-recipes
Nighttime Lights,Backgrounder on VIIRS day/night band and its applications.,https://www.earthdata.nasa.gov//learn/backgrounders/nighttime-lights
NASA Datasets Available in Cloud Optimized GeoTIFFs,,https://www.earthdata.nasa.gov//engage/cloud-optimized-geotiffs
EOSDIS OPeNDAP Servers,,https://www.earthdata.nasa.gov//engage/open-data-services-and-software/api/opendap/opendap-servers
Updated Website Showcases New Features and Ways to Use Atmospheric Data,"An updated website at NASA’s Atmospheric Science Data Center (ASDC) makes it even easier to discover, access, and use NASA atmospheric data.",https://www.earthdata.nasa.gov//news/updated-asdc-website
Developing Consistent Earth System Data Records for the Global Terrestrial Water Cycle,,https://www.earthdata.nasa.gov//esds/competitive-programs/measures/developing-consistent-esdr-for-the-gtwc
Cloudy with a Chance of Drizzle,"By analyzing data from the MISR instrument, scientists discover that a unique type of cloud formation is much more prevalent than was previously believed.",https://www.earthdata.nasa.gov//learn/sensing-our-planet/cloudy-with-a-chance-of-drizzle
EOSDIS New Datasets: January 2018,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-january-2018
Cloud to Cloud: Forecasting Storm Severity with Lightning,Forecasters find that lightning may help predict whether developing storms will become severe.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/cloud-to-cloud-forecasting-storm-severity-with-lightning
Seeing the Forest for the Carbon,"Researchers peer deep into tropical forests, weighing their status as climate balancers.",https://www.earthdata.nasa.gov//learn/sensing-our-planet/seeing-the-forest-for-the-carbon
Freezing in a Warming World,The Easter Freeze of 2007 provides clues to the future of plants.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/freezing-in-a-warming-world
A Glacial Pace,Satellites keep an eye on ice loss and gain in Alaska.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/a-glacial-pace
From TRMM to GPM: The Evolution of NASA Precipitation Data,NASA’s global precipitation data and data processing systems have come a long way from the launch of TRMM in 1997 to the ongoing GPM mission.,https://www.earthdata.nasa.gov//learn/articles/trmm-to-gpm
User Profile: David Mocko,"Who uses NASA Earth science data? David Mocko, for using land-surface models to study drought.",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-david-mocko
Floods Toolkit,"With approximately 40% of the world's population living within 100 kilometers (km) of the coast, floods affect more people worldwide than any other type of natural disaster. The number and frequency of flooding events is increasing in part due to climate change with coastal and low-lying areas being particularly vulnerable due to years of relative sea level increases and an increase in extreme weather events.",https://www.earthdata.nasa.gov//learn/toolkits/disasters-toolkit/floods-toolkit
Virtual Data Center,Members of the NASA's Earth Observing System 1994 Independent Architectural Study discussed ways of meeting researchers' new technology needs.,https://www.earthdata.nasa.gov//learn/articles/virtual-data-center
NASA GIBS-Based Projects Win Global Awards,Two NASA GIBS-based projects are Global Winners in the 2016 NASA Space Apps Challenge,https://www.earthdata.nasa.gov//news/gibs-projects-win-awards-2016-space-apps-challenge
User Profile: Dr. Eric Sproles,"Water is a finite resource, and the availability of freshwater can have major social impacts. Dr. Eric Sproles uses Earth observing data as part of his studies into water’s eco-social effects.",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-dr-eric-sproles
OIIP: Oceanographic In-situ data Interoperability Project,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/oiip
Where on Earth?,Knowing exactly where you are isn't good enough for science.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/where-on-earth
EOSDIS New Datasets: September 2018,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-september-2018
Mountains of Precipitation,Learning how terrain shapes storms is no walk in the park.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/mountains-of-precipitation
Wildfires Can't Hide from Earth Observing Satellites,"Sensors aboard Earth observing satellites and NASA’s Fire Information for Resource Management System (FIRMS) provide information about wildfires 24/7 to anyone, anywhere in the world.",https://www.earthdata.nasa.gov//learn/articles/wildfire-articles/wildfires-cant-hide-from-earth-observing-satellites
EOSDIS New Datasets: August 2018,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-august-2018
Sowing the Seeds of Change?,A regional modeling study suggests that summers in the United States may be different from 200 years ago as a result of large-scale land use changes.,https://www.earthdata.nasa.gov//learn/articles/sowing-seeds-change
Earth Science Data Systems (ESDS) Program,,https://www.earthdata.nasa.gov//esds
The Pangeo Project: Developing Community Tools For a New Era of Data Analysis,"Pangeo is helping the Earth science community analyze data in the cloud with an ecosystem of collaborative, open-source tools.",https://www.earthdata.nasa.gov//learn/articles/pangeo-project
EOSDIS New Datasets: August 2021,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-august-2021
Memberships and Affiliations,,https://www.earthdata.nasa.gov//engage/memberships-and-affiliations
Data Chat: Mark McInerney,The technical requirements for moving NASA EOSDIS data into the commercial cloud are enormous. Mark McInerney oversees this effort and helps ensure these data are interoperable with similar data from other agencies.,https://www.earthdata.nasa.gov//learn/data-chats/data-chat-mark-mcinerney
Algorithms for the Retrieval of Rainfall from Passive Microwave Measurements,Overview of methodology to monitor rainfall on a global scale.,https://www.earthdata.nasa.gov//learn/articles/algorithms-retrieval-rainfall-passive-microwave-measurements
Satellite Needs Working Group - Management Office (SNWG-MO),,https://www.earthdata.nasa.gov//esds/impact/snwg
The Precision Behind Sea Level Rise,"Knowing the precise location of a satellite in space is critical for determining sea surface height and, through this, the rate of global mean sea level rise.",https://www.earthdata.nasa.gov//learn/articles/pod-sea-level-rise
In Memoriam: Dr. Roger Barry (1935 - 2018),The cryosphere expert and University of Colorado Distinguished Professor of Geography was the founding director of the National Snow and Ice Data Center (NSIDC).,https://www.earthdata.nasa.gov//learn/articles/in-memoriam-dr-roger-barry-1935-2018
Zebras Without Borders,A new generation reconnects with greener pastures.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/zebras-without-borders
EOSDIS New Datasets: October 2017,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-october-2017
Collecting Data from the Ground Up: NASA’s Ground Validation Field Campaigns,Ground validation campaigns connect the dots between what is being remotely-sensed by a satellite instrument and ongoing Earth processes.,https://www.earthdata.nasa.gov//learn/articles/tools-and-technology-articles/ground-validation
Earthdata for the Applications Community,,https://www.earthdata.nasa.gov//engage/applications-community
EOSDIS New Datasets: January 2017,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-january-2017
Daymet Data in Recent Research,The Daymet dataset at NASA’s Oak Ridge National Laboratory Distributed Active Archive Center (ORNL DAAC) provides nearly 40 years of environmental data about North America.,https://www.earthdata.nasa.gov//learn/articles/daymet-data-in-recent-research
Mapping Lyme Disease Risk from Space,Researchers used field and remote sensing data to map the spread of ticks carrying Lyme disease bacteria in central and eastern Canada.,https://www.earthdata.nasa.gov//learn/articles/mapping-lyme-disease-risk
